key_bom	key_omdb	key_wiki
	o5556	w3954
	o6222	w36756
	o9868	w2152
	o6465	w34957
	o15497	w35265
	o7294	w156
	o10834	w33885
	o16096	w4474
b10769	o5147	w33090
	o138	w24930
b11678	o3488	w36140
	o15958	w36558
b12713	o15973	w7661
	o10272	w25478
	o7771	w24174
b1374	o9392	w2623
	o10885	w19870
	o22605	w364
	o22267	w30199
b9553	o20291	w29063
b427	o15699	w27225
	o17995	w37747
	o16938	w17257
	o11211	w27325
	o4611	w23346
	o11271	w36294
	o14583	w4946
	o20744	w26652
	o15698	w15572
b256	o3111	w5275
b11056	o8949	w34153
	o775	w11880
	o12959	w18920
	o14333	w31612
	o9138	w18616
	o21159	w38916
	o12584	w18294
	o2727	w39879
	o10145	w38796
	o1333	w6669
	o12954	w1091
	o20749	w27989
	o2791	w11967
	o10240	w16395
	o8533	w23405
	o16024	w34466
	o16990	w25702
	o4626	w23358
	o16365	w4025
b13434	o16268	w17997
	o12633	w42524
	o18611	w22056
	o2413	w1803
	o5035	w1365
	o2993	w39872
	o12498	w25518
	o5672	w13711
	o15548	w19634
	o6995	w9713
	o19293	w33377
	o18685	w31101
b10554	o10651	w32436
	o10226	w13124
	o3586	w4
	o2920	w14731
	o7955	w13015
b9373	o16558	w28556
	o18122	w10209
	o12339	w43145
	o17991	w31013
	o6073	w14198
b14365	o16705	w30416
	o16585	w31080
b10892	o3471	w33639
b14733	o21514	w36407
b10991	o8405	w33947
	o3030	w13139
b16705	o10728	w42893
b13011	o10682	w12165
	o17279	w11477
	o20444	w38663
	o7860	w534
	o20894	w32210
	o7989	w18506
	o14187	w2539
	o1633	w835
	o13217	w35612
	o3804	w23237
	o5510	w7927
	o9142	w18906
b15624	o9812	w39559
	o770	w10610
	o6992	w9000
	o11463	w23855
	o868	w11073
	o19975	w37202
	o20984	w20466
	o10253	w18839
	o17558	w21770
b12214	o11441	w37856
	o6933	w15720
	o17087	w14579
b8697	o7502	w26421
	o19655	w31857
	o6674	w11164
	o13654	w836
	o7892	w3747
	o2569	w24663
	o782	w14680
b4676	o14495	w13586
	o23022	w32192
b12133	o5160	w37561
	o2747	w43165
	o15440	w12460
	o14249	w13486
b4970	o2042	w14559
	o13391	w26748
	o5670	w13452
	o4267	w9395
	o16590	w31434
	o21406	w23722
	o2128	w2274
	o18661	w28596
	o17400	w30307
	o19672	w33991
	o13958	w28818
b14428	o9794	w31162
b1675	o1327	w3560
	o18077	w3259
	o236	w23506
b1878	o9400	w4278
	o14196	w4764
	o14073	w37166
b450	o13439	w30152
b16074	o19451	w40649
b7794	o8889	w23520
	o1980	w14986
	o11247	w32215
	o17141	w38404
	o7660	w22729
	o17978	w26079
b16580	o4024	w42315
	o3250	w1046
b7305	o2283	w21853
	o20783	w37807
	o9925	w11152
	o11346	w38429
b2095	o2008	w5040
	o5754	w27896
	o2469	w9018
	o15015	w27916
	o7191	w36696
	o4747	w30074
	o12513	w27820
 the treasure hunter"	b7037	o9978
	o11616	w39174
	o13676	w7290
	o22539	w26206
	o12395	w8124
	o19930	w26925
	o15555	w22256
	o9764	w4207
	o10837	w34220
	o15215	w18200
	o12978	w7103
	o15401	w34747
	o22124	w22524
	o16454	w15038
	o17983	w28156
b2238	o18086	w5526
b883	o19817	w1367
b5141	o5340	w15163
	o7682	w28781
	o857	w3527
	o20183	w15227
	o17568	w36163
	o3808	w23901
	o8333	w7484
	o13885	w9085
	o15352	w21974
b2196	o2443	w5359
	o16734	w38848
	o11900	w25390
	o11942	w37331
	o5776	w32158
	o18623	w23578
b11295	o16228	w34981
	o16657	w9407
	o19166	w11344
	o1939	w42645
	o581	w6553
	o1525	w8070
	o14777	w33914
	o4728	w23081
	o10387	w38725
	o11622	w39105
	o4657	w35912
	o17396	w29515
b2499	o8808	w6452
	o6383	w14282
	o16979	w23657
	o6033	w5029
	o4760	w32683
	o16660	w11243
	o11985	w21717
	o11237	w30693
	o18994	w37879
	o9064	w4427
	o8249	w20484
	o11351	w38895
	o21011	w28650
	o2178	w39564
	o1529	w9305
	o11040	w41726
	o13957	w28622
	o2556	w22127
	o10014	w26370
b8631	o3050	w26293
	o21445	w34429
	o14422	w42451
	o6246	w14512
	o521	w26071
	o981	w1082
b15629	o20450	w39566
	o21786	w5
	o17504	w18870
b2440	o2447	w6278
	o11975	w16324
	o16107	w7323
	o2212	w38567
	o22854	w22693
	o11660	w6225
b16641	o21653	w42720
	o12896	w21384
	o9380	w22104
b14085	o5467	w26996
	o22217	w42287
	o7624	w15029
	o17274	w8050
	o17340	w42307
	o5309	w5874
	o10013	w26150
	o8500	w12670
	o12134	w17422
	o12102	w10497
	o4006	w40844
	o19718	w8343
	o16018	w29357
b13529	o3946	w19299
	o9876	w3010
	o7329	w16409
	o7900	w5009
	o22049	w38354
	o6018	w2654
	o5023	w214
b10010	o643	w30687
	o10229	w13450
	o2612	w31941
	o5081	w14402
	o20282	w27453
b8667	o13542	w26356
	o15853	w40764
	o21001	w26861
	o5193	w30432
	o21208	w13001
	o11512	w29262
	o14622	w11495
	o7722	w9935
b365	o3239	w21641
	o4854	w9971
	o15647	w39319
	o3413	w24509
	o15465	w36507
	o6448	w30171
	o424	w25143
	o3074	w13082
	o20449	w39481
	o14530	w7025
	o14759	w30818
	o1718	w42144
	o614	w18674
b9819	o11743	w30000
	o6050	w9701
	o19449	w38729
	o1626	w36707
	o18324	w14513
	o22805	w35079
b7661	o16175	w23130
	o4959	w8548
	o20100	w4514
	o18416	w187
	o22541	w27096
	o6427	w23230
	o15159	w28571
	o18149	w13351
	o8766	w41
	o18019	w34102
	o9358	w41489
b14394	o3538	w30701
b14626	o12604	w34104
	o567	w26997
	o14188	w2582
	o17140	w38317
b8463	o3158	w25746
	o20978	w19024
	o11357	w39701
	o2200	w2115
	o22707	w17798
	o13153	w15266
	o1882	w7932
	o14271	w17137
	o15929	w27423
	o12743	w31877
	o17918	w41066
	o20739	w24925
	o10255	w19170
	o2953	w28734
	o2664	w2081
b13333	o9774	w14777
	o16807	w19272
	o4584	w17877
	o3784	w20947
	o15167	w31041
	o19777	w39132
	o6231	w2084
	o5095	w18878
	o1172	w28810
	o22575	w42403
b7181	o19904	w21396
	o3793	w22174
	o13635	w40105
	o13880	w8261
b4663	o3344	w13564
	o19416	w33615
	o8942	w33115
	o10741	w21248
	o16822	w12204
	o20422	w26824
	o1963	w23069
	o11127	w11922
	o9082	w7328
	o4623	w23375
	o12379	w5733
	o19120	w30233
	o7910	w6627
	o8542	w26437
	o17563	w29424
	o2075	w24961
	o15105	w9667
	o8465	w3226
	o1608	w31693
	o13943	w24298
b409	o2209	w25155
	o17882	w23841
	o823	w28864
	o3578	w42322
b9236	o2090	w28103
	o4866	w15777
	o64	w11902
	o1824	w25926
	o5542	w30812
	o481	w36766
	o2766	w42504
b7723	o2068	w23278
	o16019	w30831
	o10916	w34681
b3876	o15742	w11126
	o14783	w34661
	o22282	w36006
	o20704	w13415
b926	o10960	w1475
	o15913	w23030
	o10873	w12565
b10600	o8403	w32548
b1647	o2430	w3476
	o5862	w40395
	o10393	w39531
	o12481	w22469
	o4094	w16763
	o17713	w1782
	o20957	w16579
	o13216	w35387
	o9052	w1690
	o17840	w35419
	o6282	w40754
	o12662	w6735
	o10516	w41715
b13729	o1254	w21541
	o10027	w28900
b8127	o10625	w24638
	o4970	w15938
	o20856	w37893
	o18266	w32214
	o13840	w382
	o8022	w21946
	o22367	w7168
	o18587	w18763
	o12803	w41518
	o18236	w26800
b11405	o18710	w35363
	o20060	w1382
b6428	o8364	w19545
b2370	o11659	w5998
	o12761	w37636
	o10980	w11551
	o7695	w35405
	o4371	w37944
	o20959	w16655
	o17250	w32028
b539	o16070	w40825
	o18423	w319
	o1187	w32097
	o4056	w1092
	o10392	w39406
	o1518	w6632
b10891	o16603	w33638
	o13299	w17042
	o6595	w17296
	o12621	w39704
	o8978	w9675
	o10236	w15001
b8845	o18238	w26945
	o12788	w40391
	o365	w14600
	o12711	w20924
	o20255	w24436
	o18480	w2942
	o12367	w4441
	o19211	w36183
	o14666	w18615
b8727	o5122	w26555
	o11135	w14145
	o169	w29451
	o17265	w3390
	o14164	w41824
b7589	o20562	w22842
b13839	o20001	w22847
	o14786	w34865
	o7633	w17024
	o15010	w26115
	o9905	w37024
b2680	o6357	w7014
	o5844	w26543
b6642	o19892	w20125
	o22133	w26484
b2394	o3298	w6086
	o1590	w26441
	o20663	w12941
	o8395	w30072
	o19086	w20476
	o14328	w30260
	o10888	w21367
	o22687	w13421
	o5943	w8369
b16308	o16764	w41388
	o15797	w25681
b3426	o2255	w9708
	o12469	w19604
	o6842	w42115
	o7664	w23370
	o16698	w27712
	o17881	w23888
	o22456	w29422
	o19453	w41954
	o3291	w5498
	o10743	w34729
	o13162	w18158
	o14484	w6961
	o14558	w31733
	o5233	w14980
b15759	o5011	w39894
b8624	o16192	w26282
	o7150	w27578
b750	o11379	w1003
	o19766	w37951
	o5752	w27336
	o9075	w6116
	o17377	w16430
	o15410	w35372
b12616	o16257	w5867
	o11233	w29872
	o20308	w30729
	o16174	w22610
	o11815	w66
	o11196	w25036
	o9494	w35266
	o4045	w25410
	o23071	w15719
	o19828	w2322
	o5516	w12761
	o16515	w22158
	o21769	w40911
	o12100	w10023
	o7353	w29667
	o13727	w20544
	o2476	w10536
	o16323	w52
	o19226	w38628
	o949	w43062
	o871	w14962
	o21329	w989
	o6274	w32668
	o5705	w19022
	o9726	w28744
	o6441	w28140
	o10825	w28703
b4780	o20528	w13962
	o2643	w35726
	o20726	w21378
	o14888	w41126
	o14798	w37743
	o12192	w32337
	o20310	w31058
	o21312	w40847
	o23024	w32326
	o15967	w4257
	o12384	w6707
	o8180	w38472
	o12654	w4813
	o2495	w12966
	o6082	w16347
b10149	o21252	w31059
	o15511	w5571
	o21100	w21275
	o7902	w5742
	o8163	w33351
	o22969	w16811
	o8473	w4864
	o12627	w41147
	o13397	w30944
	o12806	w42747
	o21458	w36028
b6115	o3768	w18661
b2754	o7433	w7273
	o9097	w10735
	o14748	w29887
	o21691	w11916
	o7765	w22717
	o9172	w24046
	o4366	w40993
	o17844	w37039
	o21670	w4477
b15186	o13632	w37935
	o1975	w8580
b8090	o11722	w24556
	o19328	w29800
	o10891	w23066
	o18300	w2387
b10792	o2619	w33180
	o9523	w16000
	o19900	w21055
	o7268	w37454
	o17294	w18850
b6109	o7011	w18643
	o338	w7231
	o15690	w5936
	o2028	w11178
	o14729	w27098
	o20622	w15579
	o1890	w15872
	o21168	w41473
	o20795	w7598
b10464	o11752	w32134
b424	o21179	w27222
	o10191	w4423
	o9336	w38291
	o18935	w18480
	o15498	w35277
	o4410	w12910
	o14334	w31639
	o14005	w4610
	o20320	w32275
	o20843	w38514
	o20875	w11538
	o17822	w32046
b14204	o5189	w28690
	o4604	w23351
	o15886	w10451
	o16003	w23061
	o5657	w9678
	o20402	w15734
	o487	w37262
	o8264	w32105
	o1992	w1505
	o8825	w12419
b6168	o18182	w18805
	o1806	w19351
	o4129	w28416
	o21532	w39707
	o19263	w11871
	o12022	w43002
	o5895	w41849
	o16841	w3435
	o20340	w34819
b8969	o3164	w27367
	o18610	w21932
	o11709	w19647
	o11673	w8962
	o158	w26816
	o6498	w38598
	o2876	w34151
	o17619	w22795
	o11413	w16258
b1252	o575	w2282
b11452	o1204	w35526
	o1959	w17478
	o4762	w33049
	o16857	w5385
	o15336	w17799
	o20679	w3665
	o4182	w26545
	o1227	w5904
b10084	o3866	w30904
	o6263	w24875
	o14083	w11485
	o1026	w7471
	o2526	w18252
	o11550	w18212
	o2003	w3429
	o15574	w29466
b11146	o2633	w34431
	o7289	w41873
	o17706	w21308
	o21064	w12209
	o13400	w34198
b13944	o16274	w24418
	o12767	w4238
b9074	o10632	w27612
	o4593	w21941
	o6185	w32016
	o17060	w37329
	o14300	w21402
	o5376	w24101
	o11593	w22393
	o12774	w14355
b4618	o20173	w13391
	o9371	w6343
	o309	w3183
b14161	o3530	w28324
	o18894	w3497
	o9440	w18532
	o12103	w10547
	o16861	w6024
	o9560	w38519
	o17473	w348
	o6302	w39921
	o20722	w18385
	o20952	w14107
	o4536	w2104
	o6235	w4419
b350	o4248	w17611
	o10933	w41690
b14864	o11477	w39043
	o15018	w30481
	o19524	w12156
b4095	o18140	w11688
	o649	w32596
	o14105	w22991
	o3166	w27842
	o5137	w29527
	o2762	w35087
	o1875	w37613
	o13907	w13724
b4655	o7959	w13545
	o19522	w11793
b3815	o20512	w10962
	o21391	w18869
	o4790	w40525
	o20634	w33741
b1007	o4253	w1593
	o10323	w37138
	o12363	w3286
	o17070	w6329
	o12554	w35435
	o4124	w26755
	o10655	w33347
	o17379	w19588
	o3504	w2388
	o14379	w5068
	o6579	w37419
	o4114	w20497
	o14159	w42669
	o13033	w19752
	o12802	w40410
	o13385	w16719
	o4655	w35109
	o1791	w16545
	o12182	w27641
	o19913	w26262
	o19510	w10596
	o6215	w35130
	o13306	w19136
	o5508	w5958
b16392	o8443	w41611
	o1060	w12970
	o14	w3292
	o7889	w3475
	o12327	w40615
	o368	w14941
	o6112	w21016
	o20243	w22233
	o18263	w31796
	o6895	w24165
	o14043	w36117
	o13358	w2911
	o56	w10310
	o18663	w28809
b9294	o13955	w28253
	o436	w26439
	o1533	w11500
b1061	o1995	w1721
	o6115	w21234
	o6815	w34630
	o16571	w29612
	o5603	w738
	o11794	w33367
b528	o5279	w40097
	o3016	w3694
	o5972	w39866
b10882	o19957	w33600
	o21687	w10252
	o18692	w32120
b6300	o7477	w19146
	o908	w31810
	o4513	w23930
	o19544	w17010
	o14323	w29314
	o2795	w14052
	o6453	w31301
	o904	w29192
	o10609	w20230
	o3673	w8492
	o11561	w23734
	o16105	w6964
	o21005	w27751
b2935	o5314	w7733
b7153	o9979	w21318
	o12841	w15926
b1699	o3277	w3601
	o11537	w11376
	o16062	w162
	o3974	w37689
	o14760	w30832
	o13929	w19805
	o3160	w27010
	o13060	w25406
	o3415	w24574
	o13926	w19562
b14113	o7374	w27633
b9496	o3853	w28931
	o12846	w18219
	o19575	w20409
	o17218	w14157
	o19966	w35546
	o713	w33967
	o14638	w14987
	o8534	w23426
	o20121	w6902
	o2579	w26776
	o9631	w7031
	o15806	w29355
	o1097	w18136
	o5637	w5807
	o3749	w17150
	o14800	w37824
b1348	o21187	w2567
	o15891	w12498
b7918	o5111	w24023
	o4506	w9306
	o6313	w41299
b9858	o9732	w30149
	o12250	w21549
	o4070	w5284
	o5568	w27167
	o2786	w9079
	o20283	w27564
	o20220	w19880
b2483	o17361	w6398
b1282	o5291	w2361
b3790	o16419	w10914
b1360	o8790	w2586
	o20106	w5117
	o20819	w22523
b1459	o21551	w2827
	o21132	w36567
	o21611	w33671
	o9264	w35343
	o7804	w33396
	o21661	w1790
b12207	o6230	w37838
b6533	o8365	w19876
b7830	o13532	w23610
	o17247	w28448
	o5781	w33802
	o16885	w10675
	o888	w22384
	o16597	w31896
	o13410	w40119
	o6531	w9969
	o12098	w8707
	o14175	w33184
	o6687	w15950
b2647	o9628	w6898
	o12960	w2038
	o4556	w11222
	o13169	w21705
	o22203	w42665
	o4525	w40961
	o5345	w16363
b4410	o18924	w12584
	o12984	w8789
b2947	o2247	w7775
	o7661	w23197
	o6954	w42817
b11663	o4457	w36122
	o5646	w7652
	o21304	w38617
	o4212	w37575
	o9050	w1285
	o12521	w28875
	o22837	w13411
	o9678	w17300
	o22448	w27334
	o264	w42359
	o19795	w42572
	o21479	w7654
	o10362	w26715
	o12516	w28110
	o21634	w20414
	o12095	w7024
	o16717	w40078
	o12215	w4713
b152	o20473	w36
	o12129	w17051
	o17384	w22453
	o2710	w34943
b10881	o16223	w33598
	o1081	w15822
	o460	w33526
	o14616	w10738
	o8719	w37399
	o7247	w27097
b5881	o13512	w17921
	o13279	w6142
	o171	w29625
b13139	o5176	w14081
	o9853	w1230
	o22942	w5961
	o22967	w15465
b13608	o16271	w20693
	o8521	w20894
	o45	w7271
	o10850	w1333
	o14913	w43076
b5817	o20196	w17665
	o11677	w9634
	o17287	w15716
	o745	w42452
	o6126	w23698
 my name is doris"	b5660	o8841
	o14839	w26548
	o13720	w18299
	o19378	w14035
	o1571	w22369
	o12757	w35465
b161	o19804	w233
	o7619	w11727
	o8720	w660
b8060	o20259	w24500
	o19615	w26334
b15059	o20438	w42061
	o4503	w8204
	o8876	w21453
	o22973	w18157
b14084	o8158	w26983
	o21505	w29379
	o18576	w17565
	o11676	w9655
b6161	o5358	w18788
	o18354	w26612
	o5364	w20104
b14328	o22037	w30208
	o2270	w16131
	o17719	w3113
b13932	o14541	w24157
	o9012	w32778
	o20319	w32099
	o3058	w29953
	o11486	w38753
	o6843	w42421
	o17521	w27218
	o7714	w7041
	o12049	w6668
	o3331	w10983
	o22929	w992
	o11117	w8405
	o3696	w11038
	o22127	w25347
b13995	o17666	w25379
	o723	w38971
	o19945	w31132
	o5577	w35707
	o1197	w33131
b6878	o9972	w20672
	o12464	w18671
	o186	w33043
	o8938	w31831
	o11523	w1245
	o9398	w3280
b5561	o13507	w16592
	o698	w22533
	o2319	w33101
	o19657	w32118
	o23103	w39551
	o18177	w18305
	o15504	w1792
	o4758	w31905
	o21280	w8327
b13264	o8735	w15524
	o10623	w24487
	o19028	w43158
	o21175	w42802
b10601	o11435	w35815
	o12528	w29871
	o608	w17307
	o11981	w20207
b1381	o18474	w2643
	o20810	w16572
	o10330	w2041
	o18476	w2735
	o16002	w22962
	o89	w15304
	o22931	w1960
	o17107	w26152
	o1944	w11150
	o14009	w13238
b16639	o15255	w42711
b12682	o8283	w7126
	o8587	w37295
	o3080	w17981
	o19084	w20075
	o11714	w20776
b660	o18052	w780
	o21694	w12382
	o383	w17006
	o13703	w12152
	o8804	w4790
	o4885	w20188
	o14974	w14691
	o21667	w4174
	o5848	w29271
	o16915	w14549
b8521	o18962	w25979
	o20968	w17412
	o11991	w25600
	o22889	w38332
	o9218	w29907
b14378	o18363	w30518
	o16273	w24084
	o22292	w3364
	o14474	w2818
	o12222	w7883
	o10842	w35211
	o21190	w4304
	o6574	w34611
	o21478	w6600
	o4527	w42502
b7246	o3399	w21737
b6633	o8002	w20110
	o3716	w13023
	o21783	w41580
b7990	o13740	w24282
b1777	o20094	w3864
	o19940	w28463
	o1621	w35346
	o6763	w36737
b6162	o3381	w18789
	o14191	w3490
	o15539	w17030
	o4624	w23376
	o4721	w19830
	o22414	w18861
	o313	w4402
	o7760	w21371
b13484	o18334	w18800
	o12620	w39536
	o21889	w16393
b3424	o1344	w9707
	o6072	w13793
	o4315	w32843
	o19110	w27961
	o8739	w20551
	o13261	w42894
b13286	o507	w15697
	o22790	w32627
	o6110	w20950
	o3753	w17661
b7560	o18206	w22720
	o5840	w24582
	o16704	w29781
	o3467	w33123
b8120	o6429	w24648
	o6097	w18679
	o11867	w15980
	o6124	w22117
b2508	o332	w6466
b1111	o1996	w1827
	o4523	w36176
	o8228	w5004
	o15606	w11315
	o21962	w32581
	o11209	w26362
	o14942	w7107
	o8659	w3098
	o12856	w23254
	o12829	w8249
	o14339	w32631
	o17378	w18255
	o7754	w18412
	o5354	w18507
	o8631	w38239
	o7683	w29035
	o7497	w25510
b9560	o8070	w29095
	o17322	w35593
b1931	o3640	w4411
	o10006	w25314
	o16217	w32089
	o3093	w32881
	o12783	w24892
	o7817	w37770
	o11488	w39439
	o13891	w10652
	o7075	w43136
b12511	o18750	w4260
	o15181	w35888
	o4803	w42825
b13962	o16692	w24819
	o10497	w27163
	o19925	w25717
b4690	o16441	w13669
	o15368	w25982
	o14444	w40232
	o18181	w18686
	o3097	w42646
b16634	o19026	w42702
b10221	o8089	w31287
	o6188	w32075
	o8388	w27992
	o10759	w4807
	o18577	w18148
	o6036	w5806
	o9421	w11813
	o3523	w21831
	o7219	w13014
	o11739	w29425
b770	o18445	w1055
b821	o18449	w1178
	o19391	w20988
b7582	o10618	w22804
	o20348	w35800
b15216	o10136	w38059
	o6636	w42444
	o19124	w32867
b3406	o13482	w9611
	o22766	w28524
	o9687	w19362
	o1739	w2490
	o14301	w21425
	o2924	w15165
	o14514	w30875
	o20822	w24378
	o19373	w12364
	o12308	w40156
	o18667	w29061
b14456	o12601	w31535
	o8625	w40726
b6129	o20204	w18727
	o15505	w1987
b5802	o7467	w17571
b13681	o3085	w21486
	o10205	w8569
b11575	o15033	w35940
	o22794	w33568
b13778	o5185	w22278
	o4356	w22987
	o4147	w407
	o22561	w36374
	o18631	w26037
	o7411	w928
	o2069	w23584
	o6664	w7689
	o7173	w32979
b572	o20053	w438
	o10955	w42382
	o19506	w9954
	o21057	w10816
	o19301	w37525
	o13602	w14433
	o22680	w12037
	o3756	w17802
	o7328	w16004
	o2933	w18137
	o12243	w17859
	o16902	w12181
	o7833	w41798
	o16900	w11942
	o4271	w13614
	o2045	w14718
	o21065	w12363
	o8697	w24296
	o18870	w42384
	o6520	w3225
	o17398	w30070
	o15466	w37627
b88	o5022	w11
	o2533	w18998
	o17271	w5993
	o21385	w17628
	o356	w12081
	o11210	w27084
	o18830	w40912
	o3929	w6032
b142	o7845	w20
	o21515	w38350
	o14464	w43014
	o6980	w1707
b4631	o7459	w13460
	o6714	w23172
	o22988	w21689
	o1785	w15252
b4622	o73	w13414
	o3606	w476
b16658	o18413	w42773
	o22500	w3776
	o17153	w39407
	o11885	w18687
	o19772	w38459
	o3428	w26639
	o19746	w27041
	o19696	w37162
b15355	o8182	w38641
	o19744	w26928
	o16694	w25720
	o8079	w30415
	o14016	w15721
	o21717	w25477
	o13233	w42023
	o4548	w9156
	o4149	w3009
	o776	w12017
	o11347	w38618
	o13853	w2904
	o11965	w11709
	o15983	w12567
b6211	o21901	w18923
	o9535	w23856
	o16042	w37971
	o18604	w20747
	o9363	w41914
	o12071	w38014
	o12733	w30652
	o15652	w41742
b11836	o2650	w36709
	o13189	w28597
	o17795	w25173
	o10285	w28554
	o5320	w9363
	o779	w13256
	o12408	w10942
b16352	o15856	w41493
	o19990	w9411
	o7450	w11474
	o4742	w28884
b6506	o5365	w19811
	o1583	w24962
	o21212	w14284
	o10549	w4849
	o17961	w18274
	o14906	w42532
b5804	o3752	w17606
	o15727	w8860
	o3102	w40223
	o5934	w37579
	o7312	w7097
	o1902	w30239
	o22022	w18564
b10345	o15022	w31643
	o16052	w41581
	o17833	w34493
	o228	w18177
	o21335	w4125
	o11756	w33205
	o6290	w38254
	o4419	w16820
	o2144	w21521
b896	o20061	w1402
	o9985	w21640
	o17256	w36907
	o1282	w40625
b10709	o14772	w32895
	o15150	w24621
	o13776	w32387
	o20796	w7703
	o923	w39038
	o4031	w43056
b1620	o21824	w3370
	o19093	w23271
	o3275	w3471
	o8122	w37709
b3144	o7439	w8611
	o10652	w32831
b10714	o3882	w32908
	o16914	w14375
	o16875	w8281
	o4185	w29047
	o1499	w3065
	o12214	w3306
	o21218	w18689
b3827	o18916	w10990
b16595	o19794	w42453
	o10246	w17409
	o17196	w2237
	o4658	w36827
b12947	o3937	w11476
	o16555	w28190
	o11403	w9583
b5904	o13718	w18030
	o9063	w4409
	o15553	w20692
	o6814	w33352
	o18448	w1108
	o18547	w13197
b12047	o8962	w37289
	o13081	w30376
	o2463	w8198
	o4146	w37842
	o22138	w27787
	o14545	w42668
	o17954	w11201
b1979	o16098	w4596
	o22640	w6889
	o22383	w13235
	o6550	w18625
	o5437	w1497
	o21347	w7624
	o2907	w8813
b16194	o6507	w40981
	o9197	w27723
	o5479	w39469
b12772	o16261	w8291
	o19313	w12786
	o4375	w38430
	o12048	w5884
	o10182	w1908
	o6695	w17598
	o7130	w19629
b7474	o3044	w22371
b14248	o13816	w29227
	o17492	w6833
	o2354	w34274
	o2626	w33555
b16270	o4011	w41239
	o1985	w20220
	o12956	w734
	o7245	w24602
	o11097	w5653
b4453	o19868	w12749
b13070	o22296	w12945
	o7772	w24370
	o5369	w20657
	o7227	w16722
	o5786	w34203
	o7647	w18984
	o13049	w23427
b1956	o15712	w4525
	o7597	w2134
	o17620	w23755
	o13165	w18378
	o14504	w21445
	o17537	w37811
	o9940	w15045
	o11309	w16646
	o629	w24562
	o943	w41891
	o19963	w35001
	o470	w34438
	o11546	w16752
	o20667	w34039
	o14172	w16064
	o16373	w5524
	o13728	w20588
	o6785	w14222
b2736	o3128	w7170
	o21432	w31408
b5872	o18175	w17880
	o13273	w3066
	o17145	w38742
	o19070	w13503
	o6802	w25236
b13843	o16272	w22849
	o8684	w16970
	o2535	w19171
	o13258	w41812
	o931	w37950
	o2833	w20518
b2057	o10548	w4843
	o2486	w11764
	o10193	w4819
b9235	o21240	w28099
	o22329	w1307
	o11198	w25320
	o21119	w29854
	o19065	w12811
	o5287	w1564
	o2518	w16968
b16445	o11809	w41791
	o10895	w24992
	o7243	w24386
	o21404	w22899
	o20925	w6050
	o6828	w39119
	o8485	w6619
	o9986	w21918
b5918	o8848	w18067
b3105	o9634	w8423
	o6031	w4899
	o19178	w15298
	o11382	w1818
	o19569	w20136
	o4254	w1878
b2665	o19840	w6978
	o16115	w8627
	o18939	w19700
	o7531	w36143
	o6273	w32658
b15551	o5477	w39349
b6722	o20554	w20349
	o340	w7679
b10602	o2317	w32552
	o7098	w6094
	o6470	w36188
	o4249	w36414
	o21072	w13810
	o6931	w15094
b13490	o10095	w18829
	o8986	w14238
	o12167	w23466
	o6692	w16617
	o8721	w2720
	o14770	w32539
b4252	o21875	w12063
	o7557	w38946
b358	o8313	w20796
	o5962	w23509
	o20546	w18302
	o15915	w23599
b7991	o11721	w24284
	o11374	w283
b11227	o13782	w34768
	o17658	w13102
b15381	o18841	w38710
	o11406	w10795
	o14096	w17700
b16332	o10723	w41430
	o835	w32555
b3619	o10578	w10290
b4464	o15748	w12779
	o8862	w20296
b16396	o9039	w41618
	o8233	w5969
	o15339	w18703
b7174	o9454	w21377
	o20370	w658
	o21552	w3062
b10373	o5414	w31729
	o3017	w4770
b6546	o5366	w19904
	o9788	w24991
b14780	o13821	w37255
b4760	o18927	w13916
b1739	o9881	w3728
b9818	o20299	w29997
b1125	o20071	w1885
b13701	o17439	w21568
	o16496	w20285
	o4118	w23458
	o21060	w11271
	o21022	w31848
	o17446	w27065
	o14631	w13143
	o17103	w23304
	o15183	w36289
b3385	o3683	w9532
	o5336	w13459
	o22777	w30182
	o5860	w39110
	o6207	w34425
	o8505	w15136
b13021	o21282	w12297
b15158	o18838	w42853
b12392	o10072	w2683
b13154	o8987	w14346
	o5993	w25380
b8525	o10011	w25981
	o9096	w10730
	o2490	w12426
	o3032	w14461
	o21517	w38578
	o20908	w634
	o12502	w26168
	o7346	w26456
	o610	w18022
b10161	o16213	w31098
	o14417	w35669
	o12804	w42330
	o8614	w24477
	o19073	w14639
	o5391	w26286
	o21421	w27312
	o17031	w31869
b4515	o1061	w12976
	o14135	w5988
b2356	o18903	w6659
	o21396	w19910
	o14297	w21222
	o741	w31340
	o6199	w33442
	o22834	w8391
b12454	o21474	w3564
	o14032	w25671
	o10258	w20166
	o14598	w7121
	o5270	w24115
	o6559	w25017
	o1952	w3986
	o20182	w15159
	o1289	w38699
b14376	o2705	w30465
	o7710	w4776
b13756	o18344	w21849
	o14542	w29804
	o17222	w16114
b4494	o2493	w12926
	o21563	w9614
	o19594	w24125
	o8778	w596
	o17761	w17321
b11062	o20597	w34183
	o15677	w43111
	o19465	w1217
	o7577	w20978
	o16028	w35818
	o23101	w39129
	o10594	w14672
b3880	o8823	w11149
	o9948	w17502
	o17453	w32791
	o21118	w29288
b1585	o18482	w3278
b9043	o16553	w27546
	o4265	w8768
	o15297	w6059
b16822	o16132	w12668
	o5128	w27382
	o2870	w31764
b12668	o2674	w6788
	o10109	w26783
	o14204	w6448
b2145	o11088	w5220
	o15714	w5692
