index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
6892,b14777,w37205,,the tailor of panama ,2001,21000000.0,28008462.0,0.3337362857142857,2001-03-30 00:00:00,3.0,1.0,89.0,12.0,0.0,,4.0,,0.0,"['Brendan Gleeson', 'Pierce Brosnan', 'Geoffrey Rush', 'Jamie Lee Curtis', 'Daniel Radcliffe']",[''],['Andrew Davies'],['Sony / Columbia'],['Shaun Davey'],['Philippe Rousselot'],"['John Boorman', 'Kevan Barker']",45.904168943035735,0.0,5.2344014930952385,2840.565765788319,0.3337362857142857,6.492066154764239,0.5645100423309728
6893,b14780,w37255,o13861,the taking of beverly hills,1991,19000000.0,939277.0,-0.9505643684210526,1991-10-11 00:00:00,10.0,4.0,284.0,40.0,1.0,,4.0,,0.0,"['Ken Wahl', 'Matt Frewer', 'Harley Jane Kozak', 'Robert Davi']",['Sidney J. Furie'],[''],['Columbia'],['Jan Hammer'],['Frank E. Johnson'],['Graham Henderson'],-2.634753067251462,-0.22864543871115695,0.0,50891.751764844994,-0.511643600877193,-0.9505643684210526,-0.9505643684210526
6894,b14781,w37258,,the taking of pelham 123 (2009 film),2009,100000000.0,150166126.0,0.50166126,2009-06-12 00:00:00,6.0,2.0,163.0,23.0,0.0,,4.0,,0.0,"['Denzel Washington', 'John Travolta', 'James Gandolfini', 'Luis Guzman']",['Tony Scott'],['Brian Helgeland'],['Sony / Columbia'],[''],['Tobias A. Schliessler'],"['Todd Black', 'Jason Blumenthal', 'Ryan Kavanaugh', 'Tony Scott', 'Steve Tisch']",20.996345161917752,7.175505682851623,13.024607910127859,2840.565765788319,0.0,19.306847853267975,32.56311114845529
6895,,w37259,,the taking of pelham one two three (1974 film),,5000000.0,18700000.0,2.74,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6896,b14783,w37263,,the tale of despereaux ,2008,60000000.0,86947965.0,0.44913275,2008-12-19 00:00:00,12.0,4.0,354.0,50.0,1.0,,7.0,,0.0,"['Matthew Broderick', 'Dustin Hoffman', 'Emma Watson', 'Tracey Ullman ', 'Kevin Kline', 'William H. Macy', 'Stanley Tucci', 'Ciaran Hinds ', 'Robbie Coltrane ', 'Frank Langella', 'Richard Jenkins ', 'Christopher Lloyd ', 'Sigourney Weaver']",['Sam Fell'],[''],['Universal'],['William Ross'],['Brad Blackbourn'],"['Robin Bissell', 'Ryan Kavanaugh']",64.72548186147112,1.4767419029082773,0.0,10.61034975822026,1.1443013997502942,0.44913275,15.79379520492483
6897,b14786,,,the talented mr. ripley,,40000000.0,128798265.0,2.219956625,,,,,,,,4.0,Nominated for Five Oscars.,5.0,"['Matt Damon', 'Gwyneth Paltrow', 'Jude Law', 'Cate Blanchett', 'Philip Seymour Hoffman', 'Jack Davenport', 'Philip Baker Hall']",['Anthony Minghella'],[''],['Paramount'],['Gabriel Yared'],['Ellis W. Carter'],['Sydney Pollack'],70.43499842552853,27.227201096150466,0.0,10058.271040349393,23.74033678034331,9.82531371489898,12.712714790485942
6898,b14788,w37299,,the talk of the town (1942 film),1942,1000000.0,1100000.0,0.1,2042-08-20 00:00:00,8.0,3.0,232.0,33.0,0.0,,6.0,,0.0,"['Cary Grant', 'Jean Arthur', 'Ronald Colman', 'Edgar Buchanan', 'Glenda Farrell', 'Charles Dingle']",['George Stevens'],"['Irwin Shaw', 'Sidney Buchman', 'Dale Van Every ', 'Sidney Harmon ']",['Columbia'],['Frederick Hollander'],['Ted Tetzlaff '],['George Stevens'],6.156804722289746,1.0768375535091521,1.683324474481659,50891.751764844994,0.1,0.1,0.8718337691586576
6899,,w37310,,the tall men ,,3115000.0,6000000.0,0.9261637239165328,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900,,w37314,o1912,the tall target,1951,966000.0,620000.0,-0.3581780538302277,2051-08-17 00:00:00,8.0,3.0,229.0,33.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6901,,w37325,,the taming of the shrew (1967 film),,4000000.0,8000000.0,1.0,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6902,b14795,,,the taxman,,3500000.0,9871.0,-0.9971797142857144,,,,,,,,4.0,,0.0,[''],[''],[''],['Phaedra'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,-0.9971797142857144,0.0,9.82531371489898,0.0
6903,b14796,w37483,,the teahouse of the august moon ,1956,3926000.0,8925000.0,1.2733061640346408,2056-11-29 00:00:00,11.0,4.0,334.0,48.0,0.0,,6.0,,0.0,"['Marlon Brando', 'Glenn Ford', 'Machiko Kyo', 'Eddie Albert', 'Paul Ford', 'Harry Morgan']",['Daniel Mann'],['John Patrick'],['MGM'],['Saul Chaplin'],['John Alton'],['Jack Cummings'],27.755579754977397,1.2733061640346408,1.2733061640346408,7055.647545642367,1.2733061640346408,1.4180407472155583,1.4603962407982363
6904,b14800,,,the tempest,,20000000.0,346594.0,-0.9826703000000001,,,,,,,,3.0,Nominated for One Oscar.,1.0,"['Russell Brand', 'Chris Cooper', 'Alan Cumming', 'Djimon Hounsou', 'Felicity Jones', 'Helen Mirren', 'Alfred Molina', 'David Strathairn']",['Julie Taymor'],['Julie Taymor'],['Miramax'],['Elliot Goldenthal'],['Ellis W. Carter'],['Julie Taymor'],26294.196074266372,9.8544346,0.017329699999999892,16.83915618617964,5.320013023227799,9.82531371489898,0.017329699999999892
6905,,w37581,,the tempest (2010 film),,20000000.0,346594.0,-0.9826703000000001,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6906,,w37600,,the ten commandments (1923 film),,1475837.0,4168790.0,1.8246954101299804,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6907,b14804,w37601,,the ten commandments (1956 film),1956,13000000.0,122700000.0,8.438461538461539,2056-10-05 00:00:00,10.0,4.0,279.0,40.0,0.0,,6.0,,0.0,[''],[''],[''],['Paramount'],['Elmer Bernstein'],"['Loyal Griggs', 'A.S.C.']",['Cecil B. DeMille'],0.0,0.0,0.0,10058.271040349393,6.2807831467889645,15.795760807692307,5.5836538461538465
6908,b14805,w37602,,the ten commandments (2007 film),2007,10000000.0,1051907.0,-0.8948093,2007-10-19 00:00:00,10.0,4.0,292.0,41.0,0.0,,2.0,,0.0,"['Ben Kingsley', 'Christian Slater ', 'Alfred Molina', 'Elliott Gould ']",[''],[''],['Rocky Mountain Pictures'],['Reg Powell'],[''],"['Cindy Bond', 'John Stronach', 'Trevor Yaxley']",26259.373250321452,0.0,0.0,-0.29775923163265305,-0.8948093,0.0,-2.6844279
6909,,w37626,,the tender trap ,,1274000.0,4495000.0,2.5282574568288854,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6910,b14809,w37666,o22184,the terminal,2004,60000000.0,219417255.0,2.65695425,2004-06-18 00:00:00,6.0,2.0,170.0,24.0,0.0,,3.0,,0.0,"['Tom Hanks', 'Stanley Tucci', 'Diego Luna', 'Zoe Saldana']",['Steven Spielberg'],"['Sacha Gervasi', 'Jeff Nathanson', 'Andrew Niccol']",['DreamWorks'],['John Williams'],['Janusz KaminÌ\x81ski'],"['Jason Hoffs', 'Steven Spielberg', 'Patricia Whitcher']",1917.7541057423127,22.34661876905409,8.49023768382303,10.622731436197943,15.513175485657374,14.675785908518629,28.061419042410208
6911,b14810,w37670,o3242,the terminator,1984,6400000.0,78371200.0,11.2455,1984-10-26 00:00:00,10.0,4.0,300.0,43.0,0.0,,4.0,,0.0,"['Arnold Schwarzenegger', 'Linda Hamilton', 'Michael Biehn', 'Lance Henriksen']",['James Cameron'],['James Cameron'],['Orion Pictures'],['Brad Fiedel'],['Adam Greenberg'],['Gale Anne Hurd'],48.66069611924929,38.89262363830563,30.50673227310945,13.29479603539574,28.347365693032213,12.746652671752106,13.140109629584735
6912,b14815,,,the texas chainsaw massacre,,9500000.0,107071655.0,10.270700526315787,,,,,,,,4.0,,0.0,"['Jessica Biel', 'Mike Vogel']",['Marcus Nispel'],[''],['New Line'],['Steve Jablonsky'],['Daniel Pearl'],"['Michael Bay', 'Ted Field', 'Andrew Form', 'Brad Fuller']",9.393420690263099,3.3268109074561396,0.0,8.540224353427202,4.589930611936898,2.4817761681663963,28.90058966017979
6913,b14816,,,the texas chainsaw massacre 2,,4700000.0,8025872.0,0.7076323404255319,,,,,,,,4.0,,0.0,[''],[''],[''],['Cannon Films'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,3.0033779302371233,0.0,9.82531371489898,0.0
6914,b14817,,,the texas chainsaw massacre: the beginning,,16000000.0,51764406.0,2.235275375,,,,,,,,4.0,,0.0,"['Jordana Brewster', 'Matt Bomer']",['Jonathan Liebesman'],['Sheldon Turner'],['New Line'],['Steve Jablonsky'],['Ellis W. Carter'],"['Michael Bay', 'Andrew Form', 'Brad Fuller']",10.177988506801428,2.312041668291775,9.076655823861788,8.540224353427202,4.589930611936898,9.82531371489898,22.892722798194125
6915,b14819,,,the theory of everything,,15000000.0,123726688.0,7.248445866666668,,,,,,,,3.0,"""Nominated for Five Oscars, Including One Win.""",10.0,"['Eddie Redmayne', 'Felicity Jones', 'Emily Watson', 'David Thewlis']",['James Marsh'],['Anthony McCarten'],['Focus Features'],[''],['Ellis W. Carter'],"['Tim Bevan', 'Lisa Bruce', 'Eric Fellner', 'Anthony McCarten']",36.13187211151533,17.248445866666668,17.248445866666668,9.396704610602326,0.0,9.82531371489898,231404.79319828068
6916,,w38013,,the thief and the cobbler,,28000000.0,669276.0,-0.9760972857142856,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6917,,w38017,,the thief of bagdad (1924 film),,1135654.65,1500000.0,0.3208240727055537,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6918,b14824,w38040,,the thin man ,1934,226408.0,1423000.0,5.285113600226142,2034-05-23 00:00:00,5.0,2.0,143.0,21.0,0.0,,6.0,,0.0,"['William Powell', 'Myrna Loy', 'Maureen OSullivan', 'Nat Pendleton', 'Minna Gombell', 'Porter Hall']",['W.S. Van Dyke'],"['Albert Hackett', 'Frances Goodrich']",['MGM'],['William Axt'],['James Wong Howe'],['Hunt Stromberg'],26.162460785632064,4.493968390009059,5.863820566505865,7055.647545642367,4.400434080378411,2.4734391530542474,4.493968390009059
6919,b14826,w38042,,the thin red line (1998 film),1998,52000000.0,98126565.0,0.8870493269230769,1998-12-25 00:00:00,12.0,4.0,359.0,51.0,1.0,,4.0,Nominated for Seven Oscars.,7.0,"['Sean Penn', 'Adrien Brody', 'James Caviezel', 'Ben Chaplin', 'George Clooney', 'John Cusack', 'Woody Harrelson', 'Elias Koteas', 'Nick Nolte', 'John C. Reilly', 'John Travolta', 'Thomas Jane']",['Terrence Malick'],[''],['Fox'],"['John Powell', 'Hans Zimmer']",['John Toll'],[''],91.89584186774465,5.433807119751602,0.0,7.210996848464946,17.211070922022095,8.723774812691293,0.0
6920,b14827,w38049,,the thing (1982 film),1982,15000000.0,19600000.0,0.30666666666666664,1982-06-25 00:00:00,6.0,2.0,176.0,25.0,0.0,,4.0,,0.0,['Kurt Russell'],['John Carpenter'],[''],['Universal'],['Ennio Morricone'],['Dean Cundey'],['Larry J. Franco'],3.8283382721434345,12.713837289087197,0.0,10.61034975822026,8.863177586247895,14.3314543742672,4.112796734749297
6921,b14828,w38043,,the thing (2011 film),2011,38000000.0,27428670.0,-0.2781928947368421,2011-10-14 00:00:00,10.0,4.0,287.0,41.0,1.0,,4.0,,0.0,"['Kristofer Hivju', 'Mary Elizabeth Winstead', 'Joel Edgerton', 'Eric Christian Olsen']",[''],['Eric Heisserer'],['Universal'],['Marco Beltrami'],['Michel Abramowicz'],"['Marc Abraham', 'J. Miles Dale', 'Eric Newman']",11.189145830628808,0.0,8.58876996241273,10.61034975822026,12.286986137699039,-0.13114842813765182,14.420324524929246
6922,b14830,w38045,o19147,the thing called love,1993,14000000.0,1029721.0,-0.9264485,1993-08-27 00:00:00,8.0,3.0,239.0,34.0,0.0,,3.0,,0.0,['Sandra Bullock'],['Peter Bogdanovich'],[''],['Paramount'],['G. Marq Roswell'],['Peter James'],['John Davis'],21.97621846009074,3.697094377778254,0.0,10058.271040349393,-0.9264485,17.55127736018669,2.176364628809228
6923,b14837,w38087,o2194,the thirteenth floor,1999,16000000.0,18564088.0,0.1602555,1999-05-28 00:00:00,5.0,2.0,148.0,21.0,1.0,,4.0,,0.0,"['Craig Bierko', 'Armin Mueller-Stahl', 'Gretchen Mol', 'Vincent DOnofrio']",['Josef Rusnak'],[''],['Sony / Columbia'],['Harald Kloser'],['Wedigo von Schultzendorff'],"['Roland Emmerich', 'Ute Emmerich', 'Marco Weber']",14.144323372993973,0.1602555,0.0,2840.565765788319,2.381492437603355,-0.04782776157407409,1.3035171484090906
6924,,w38165,,the thomas crown affair (1968 film),,4300000.0,14000000.0,2.255813953488372,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6925,b14838,w38166,,the thomas crown affair (1999 film),1999,48000000.0,124305181.0,1.5896912708333333,1999-08-06 00:00:00,8.0,3.0,218.0,31.0,0.0,,4.0,,0.0,"['Pierce Brosnan', 'Rene Russo']",['John McTiernan'],"['Leslie Dixon', 'Kurt Wimmer']",['MGM'],['Bill Conti'],['Tom Priestly'],['Michael Tadross'],8.630401744215616,6.491953271627632,11.332688234317455,7055.647545642367,23.3175081459164,1.5896912708333333,2.9446132056721375
6926,b14840,w38229,,the three burials of melquiades estrada,2005,15000000.0,9045364.0,-0.39697573333333336,2005-12-14 00:00:00,12.0,4.0,348.0,50.0,0.0,,4.0,,0.0,"['Tommy Lee Jones', 'Barry Pepper', 'Dwight Yoakam', 'January Jones', 'Melissa Leo']",['Tommy Lee Jones'],['Guillermo Arriaga'],['Sony Classics'],['Marco Beltrami'],"['Chris Menges', 'Hector Ortega']","['Luc Besson', 'Michael Fitzgerald', 'Pierre-Ange Le Pogam']",33.873431657574315,-0.5909878666666667,8.327854054166666,6.865590987752077,12.286986137699039,1.1587823324867723,3.0507910506959868
6927,,w38247,o12047,the three faces of eve,1957,965000.0,1400000.0,0.4507772020725389,2057-09-23 00:00:00,9.0,3.0,266.0,38.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6928,,w38300,,the three musketeers (1935 film),,512000.0,900000.0,0.7578125,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6929,b14843,w38302,,the three musketeers (1948 film),1948,4474000.0,8412000.0,0.8801966919982119,2048-10-20 00:00:00,10.0,4.0,294.0,42.0,0.0,,6.0,,0.0,"['Lana Turner', 'Gene Kelly', 'June Allyson', 'Van Heflin', 'Angela Lansbury', 'Frank Morgan', 'Vincent Price', 'Keenan Wynn', 'John Sutton', 'Gig Young', 'Robert Coote', 'Reginald Owen', 'Ian Keith']",['George Sidney'],['Robert Ardrey'],['MGM'],['Herbert Stothart'],['Robert H. Planck'],['Pandro S. Berman'],28.29936609332425,1.3996493836949975,0.8801966919982119,7055.647545642367,1.3283042944447743,0.7040966102436479,1.2991139678681107
6930,b14844,w38306,,the three musketeers (1993 film),1993,30000000.0,53900000.0,0.7966666666666666,1993-11-12 00:00:00,11.0,4.0,316.0,45.0,1.0,,2.0,,0.0,"['Charlie Sheen', 'Kiefer Sutherland', 'Chris ODonnell', 'Oliver Platt', 'Julie Delpy']",[''],[''],['Buena Vista'],['Michael Kamen'],['Dean Semler'],"['Roger Birnbaum', 'Jordan Kerner', 'Joe Roth']",35.879513501659424,0.0,0.0,7.158891728638755,4.113282004619277,12.0719517267392,19.203021536834463
6931,b14845,w38307,,the three musketeers (2011 film),2011,75000000.0,132274484.0,0.7636597866666667,2011-10-21 00:00:00,10.0,4.0,294.0,42.0,0.0,,3.0,,0.0,"['Logan Lerman', 'Christoph Waltz', 'Matthew MacFadyen', 'Ray Stevenson', 'Luke Evans', 'Milla Jovovich', 'Mads Mikkelsen', 'James Corden', 'Orlando Bloom', 'Juno Temple']",['Paul W.S. Anderson'],"['Andrew Davies', 'Alex Litvak']",['Summit Entertainment'],['Paul Haslinger'],['Glen MacPherson'],"['Paul W.S. Anderson', 'Jeremy Bolt', 'Robert Kulzer']",58.90295950278997,2.1449099560613125,6.706645236428572,22.177775329067483,1.3590165028177488,1.2296069858941485,3.2472817584117584
6932,b14846,w38338,,the three stooges (2012 film),2012,30000000.0,54819301.0,0.8273100333333333,2012-04-13 00:00:00,4.0,2.0,104.0,15.0,0.0,,2.0,,0.0,"['Sean Hayes', 'Will Sasso', 'Chris Diamantopoulos', 'Jane Lynch', 'Sofia Vergara', 'Jennifer Hudson', 'Larry David', 'Kate Upton']",['The Farrelly Bros.'],"['Mike Cerrone', 'The Farrelly Bros.']",['Fox'],['John Debney'],['Matthew F. Leonetti'],"['The Farrelly Bros.', 'Bradley Thomas', 'Charles B. Wessler']",11.417148586422298,3.6065661995214877,2.4457613944444443,7.210996848464946,4.311942216370942,5.916612830403689,8.683868620310033
6933,,w38342,o14193,the three stooges meet hercules,1962,420000.0,2000000.0,3.761904761904762,2062-02-15 00:00:00,2.0,1.0,46.0,7.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6934,b14848,w38487,,the tie that binds (1995 film),1995,14000000.0,5772529.0,-0.5876765,1995-09-08 00:00:00,9.0,3.0,251.0,36.0,1.0,,4.0,,0.0,[''],[''],[''],['Buena Vista'],['Graeme Revell'],['Bobby Bukowski'],['Ted Field'],0.0,0.0,0.0,7.158891728638755,0.9933224727177754,-0.5177241201151369,6.007866861985664
6935,b14850,w38518,o10739,the tigger movie,2000,30000000.0,96159800.0,2.2053266666666667,2000-02-11 00:00:00,2.0,1.0,42.0,6.0,0.0,,7.0,,0.0,"['Jim Cummings', 'Nikita Hopkins', 'Ken Sansom', 'John Fiedler']","['Jun Falkenstein', 'Chris Butler']",[''],['Buena Vista'],['Klaus Badelt'],[''],"['Cheryl Abood', 'Jennifer Blohm', 'Richmond Horine']",6.939877239009661,4.700818325,0.0,7.158891728638755,11.429250757193849,0.0,6.61598
6936,b14854,,,the time machine,,80000000.0,123729176.0,0.5466147,,,,,,,,3.0,Nominated for One Oscar.,1.0,['Guy Pearce'],['Simon Wells'],['John Logan'],['DreamWorks'],['Klaus Badelt'],['Ellis W. Carter'],"['John Logan', 'David Valdes']",15.96772105888699,4.3235320229723495,15.744020211213538,10.622731436197943,11.429250757193849,9.82531371489898,14.870040294385074
6937,,w38574,,the time machine (1960 film),,829000.0,2610000.0,2.1483715319662244,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6938,,w38580,,the time of your life ,,2.0,1.5,-0.25,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6939,b14856,w38599,,the time traveler's wife ,2009,39000000.0,101344412.0,1.5985746666666667,2009-08-14 00:00:00,8.0,3.0,226.0,32.0,0.0,,3.0,,0.0,"['Rachel McAdams', 'Eric Bana', 'Ron Livingston']",['Robert Schwentke'],[''],['Warner Bros. (New Line)'],['Mychael Danna'],['Florian Ballhaus'],"['Dede Gardner', 'Brad Pitt', 'Nick Wechsler']",27.332223467066,1.571969376837339,0.0,14.43461163441468,11.304270788225713,4.251857149496958,30.185656669024098
6940,b14858,w38684,o1277,the to do list,2013,1500000.0,3566225.0,1.3774833333333334,2013-07-26 00:00:00,7.0,3.0,207.0,29.0,0.0,,4.0,,0.0,"['Aubrey Plaza', 'Bill Hader', 'Alia Shawkat', 'Rachel Bilson', 'Andy Samberg', 'Clark Gregg']",['Maggie Carey'],[''],['CBS Films'],['Raney Shockne'],['Doug Emmett'],['Tom Lassally'],13.069316299106752,1.3774833333333334,0.0,3.3030074448063527,1.3774833333333334,5.235360011111111,0.9384245525905118
6941,b14859,w38736,o6850,the toast of new orleans,1950,1889000.0,3251000.0,0.7210164107993647,2050-08-24 00:00:00,8.0,3.0,236.0,34.0,0.0,,6.0,,0.0,"['Kathryn Grayson', 'Mario Lanza', 'David Niven', 'J. Carrol Naish', 'James Mitchell', 'Richard Hageman', 'Clinton Sundberg', 'Sig Arno', 'Rita Moreno']",['Norman Taurog'],"['Sy Gomberg', 'George Wells']",['MGM'],"['Nicholas Brodszky', 'Johnny Green']",['William Snyder'],['Joe Pasternak'],8.798158327954006,1.6906977637114398,1.4565246161990473,7055.647545642367,2.0030464735764304,0.6105082053996824,1.0346161098809905
6942,,w38737,o14898,the toast of new york,1937,1070000.0,1050000.0,-0.018691588785046728,2037-07-30 00:00:00,7.0,3.0,211.0,30.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6943,b14862,,,the tourist,,100000000.0,278346189.0,1.78346189,,,,,,,,3.0,,0.0,"['Johnny Depp', 'Angelina Jolie', 'Paul Bettany', 'Timothy Dalton', 'Rufus Sewell']",['Florian Henckel von Donnersmarck'],"['Christopher McQuarrie', 'Florian Henckel von Donnersmarck']",['Sony / Columbia'],['James Newton Howard'],['Ellis W. Carter'],"['Gary Barber', 'Roger Birnbaum', 'Jonathan Glickman', 'Tim Headington', 'Graham King']",27.327259393220594,25.730966445,39.50191772077254,2840.565765788319,5.907034267845685,9.82531371489898,43.06033366759151
6944,b14864,w39043,o11515,the towering inferno,14-Dec,14000000.0,116000000.0,7.2857142857142865,1974-12-14 00:00:00,12.0,4.0,348.0,49.0,0.0,,2.0,,0.0,['Paul Newman'],['John Guillermin'],[''],['Fox'],['John Williams'],['Fred J. Koenekamp'],['Irwin Allen'],9.95492513128551,3.1332555244319953,0.0,7.210996848464946,15.513175485657374,4.324809730936531,9.253679067806164
6945,b14865,,,the town,,37000000.0,154026136.0,3.1628685405405403,,,,,,,,4.0,Nominated for One Oscar.,1.0,"['Ben Affleck', 'Jon Hamm', 'Rebecca Hall', 'Chris Cooper', 'Jeremy Renner', 'Blake Lively', 'Pete Postlethwaite']",['Ben Affleck'],"['Ben Affleck', 'Peter Craig']",['Warner Bros.'],['David Buckley'],['Ellis W. Carter'],"['Basil Iwanyk', 'Jon Jashni', 'Graham King', 'Thomas Tull']",55.87735720721636,9.887208176223703,17.99272500776437,10192.334247628845,1.9584532515766728,9.82531371489898,32.18717957734762
6946,,w39053,,the town (2010 film),,37000000.0,154000000.0,3.1621621621621623,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6947,,w39049,o17787,the town that dreaded sundown,1976,400000.0,5000000.0,11.5,1976-12-24 00:00:00,12.0,4.0,359.0,51.0,1.0,,4.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6948,,w39057,,the toxic avenger ,,500000.0,800000.0,0.6,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6949,b14868,w39055,o15952,the toxic avenger part ii,1989,2300000.0,792966.0,-0.6552321739130434,1989-02-24 00:00:00,2.0,1.0,55.0,8.0,1.0,,4.0,,0.0,"['Ron Fazio', 'John Altamura', 'Phoebe Legere', 'Rick Collins']","['Michael Herz', 'Lloyd Kaufman']",[''],['Troma'],['Barrie Guard'],['James London'],"['Michael Herz', 'Lloyd Kaufman', 'Jeffrey W. Sass']",-1.856220347826087,-1.0916764782608697,0.0,-0.6276213913043479,-0.6552321739130434,-0.46405508695652176,-1.9104749565217394
6950,b14869,w39056,o15953,the toxic avenger part iii: the last temptation of toxie,1989,500000.0,363561.0,-0.272878,1989-11-10 00:00:00,11.0,4.0,314.0,45.0,1.0,,4.0,,0.0,"['Ron Fazio', 'John Altamura', 'Phoebe Legere', 'Rick Collins']","['Michael Herz', 'Lloyd Kaufman']",[''],['Troma'],[''],['James London'],"['Lloyd Kaufman', 'Michael Herz']",-1.856220347826087,-1.0916764782608697,0.0,-0.6276213913043479,0.0,-0.46405508695652176,-1.2552427826086958
6951,,w39072,,the toy (1982 film),,28000000.0,47118057.0,0.68278775,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6952,,w39071,o9367,the toy wife,1938,485000.0,855000.0,0.7628865979381443,2038-06-10 00:00:00,6.0,2.0,161.0,23.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
